ImageId,Label
14051,0
14052,0
14053,7
14054,6
14055,9
14056,6
14057,0
14058,0
14059,0
14060,0
14061,0
14062,7
14063,0
14064,9
14065,6
14066,0
14067,4
14068,0
14069,0
14070,6
14071,0
14072,0
14073,0
14074,0
14075,0
14076,0
14077,6
14078,0
14079,0
14080,0
14081,0
14082,0
14083,0
14084,0
14085,2
14086,0
14087,0
14088,0
14089,0
14090,0
14091,6
14092,0
14093,2
14094,0
14095,0
14096,0
14097,6
14098,6
14099,0
14100,0
14101,0
14102,0
14103,0
14104,0
14105,4
14106,2
14107,9
14108,0
14109,0
14110,2
14111,9
14112,0
14113,0
14114,6
14115,0
14116,2
14117,9
14118,6
14119,0
14120,0
14121,0
14122,0
14123,0
14124,0
14125,4
14126,0
14127,0
14128,0
14129,2
14130,9
14131,0
14132,0
14133,0
14134,4
14135,0
14136,0
14137,6
14138,0
14139,0
14140,4
14141,0
14142,0
14143,6
14144,6
14145,0
14146,0
14147,9
14148,0
14149,0
14150,0
14151,0
14152,0
14153,0
14154,9
14155,2
14156,9
14157,0
14158,0
14159,0
14160,0
14161,2
14162,0
14163,7
14164,0
14165,0
14166,2
14167,0
14168,0
14169,7
14170,0
14171,9
14172,0
14173,0
14174,2
14175,6
14176,0
14177,6
14178,9
14179,2
14180,0
14181,9
14182,0
14183,0
14184,9
14185,0
14186,2
14187,9
14188,4
14189,0
14190,0
14191,0
14192,0
14193,9
14194,0
14195,0
14196,0
14197,9
14198,0
14199,0
14200,0
14201,0
14202,9
14203,0
14204,7
14205,4
14206,0
14207,0
14208,0
14209,0
14210,0
14211,0
14212,0
14213,6
14214,9
14215,0
14216,0
14217,0
14218,0
14219,5
14220,0
14221,4
14222,6
14223,0
14224,0
14225,4
14226,9
14227,0
14228,9
14229,6
14230,9
14231,0
14232,0
14233,0
14234,0
14235,9
14236,0
14237,0
14238,2
14239,0
14240,0
14241,2
14242,9
14243,0
14244,0
14245,0
14246,0
14247,2
14248,0
14249,2
14250,0
14251,4
14252,0
14253,0
14254,5
14255,0
14256,6
14257,9
14258,0
14259,5
14260,0
14261,0
14262,6
14263,6
14264,0
14265,0
14266,9
14267,0
14268,0
14269,4
14270,0
14271,0
14272,0
14273,0
14274,0
14275,0
14276,6
14277,0
14278,0
14279,0
14280,0
14281,0
14282,0
14283,6
14284,9
14285,0
14286,0
14287,6
14288,0
14289,0
14290,6
14291,4
14292,0
14293,0
14294,6
14295,9
14296,0
14297,0
14298,0
14299,6
14300,7
14301,2
14302,0
14303,7
14304,6
14305,0
14306,0
14307,2
14308,0
14309,2
14310,0
14311,7
14312,0
14313,0
14314,9
14315,9
14316,6
14317,4
14318,0
14319,6
14320,0
14321,2
14322,0
14323,0
14324,9
14325,0
14326,6
14327,0
14328,0
14329,4
14330,0
14331,7
14332,7
14333,0
14334,0
14335,0
14336,0
14337,6
14338,0
14339,0
14340,0
14341,9
14342,7
14343,0
14344,2
14345,0
14346,0
14347,0
14348,0
14349,0
14350,0
14351,0
14352,9
14353,0
14354,2
14355,6
14356,6
14357,6
14358,9
14359,0
14360,0
14361,0
14362,6
14363,0
14364,0
14365,0
14366,6
14367,4
14368,0
14369,4
14370,9
14371,6
14372,0
14373,0
14374,0
14375,9
14376,2
14377,2
14378,0
14379,0
14380,0
14381,0
14382,0
14383,6
14384,0
14385,0
14386,0
14387,9
14388,9
14389,0
14390,0
14391,2
14392,0
14393,0
14394,0
14395,0
14396,2
14397,0
14398,0
14399,0
14400,0
14401,6
14402,9
14403,0
14404,9
14405,9
14406,0
14407,0
14408,7
14409,4
14410,0
14411,2
14412,2
14413,0
14414,6
14415,0
14416,0
14417,0
14418,0
14419,6
14420,0
14421,2
14422,6
14423,0
14424,0
14425,0
14426,6
14427,0
14428,0
14429,0
14430,0
14431,0
14432,4
14433,0
14434,9
14435,0
14436,0
14437,0
14438,0
14439,0
14440,0
14441,0
14442,9
14443,0
14444,2
14445,0
14446,0
14447,0
14448,0
14449,0
14450,0
14451,7
14452,7
14453,0
14454,9
14455,0
14456,0
14457,0
14458,4
14459,0
14460,6
14461,0
14462,0
14463,2
14464,4
14465,0
14466,7
14467,0
14468,4
14469,0
14470,9
14471,0
14472,0
14473,2
14474,0
14475,4
14476,0
14477,0
14478,2
14479,6
14480,7
14481,0
14482,0
14483,0
14484,0
14485,2
14486,0
14487,0
14488,0
14489,0
14490,0
14491,0
14492,0
14493,2
14494,0
14495,0
14496,0
14497,9
14498,0
14499,0
14500,2
14501,4
14502,0
14503,2
14504,0
14505,2
14506,4
14507,0
14508,0
14509,6
14510,0
14511,9
14512,0
14513,0
14514,0
14515,2
14516,6
14517,0
14518,0
14519,6
14520,0
14521,2
14522,9
14523,0
14524,0
14525,0
14526,0
14527,2
14528,0
14529,0
14530,2
14531,0
14532,2
14533,6
14534,7
14535,0
14536,6
14537,4
14538,0
14539,2
14540,0
14541,9
14542,0
14543,6
14544,4
14545,0
14546,0
14547,0
14548,0
14549,0
14550,0
14551,0
14552,9
14553,2
14554,0
14555,0
14556,4
14557,7
14558,0
14559,2
14560,7
14561,0
14562,0
14563,0
14564,7
14565,0
14566,0
14567,7
14568,0
14569,0
14570,2
14571,0
14572,0
14573,9
14574,0
14575,2
14576,0
14577,0
14578,6
14579,2
14580,0
14581,6
14582,2
14583,4
14584,9
14585,4
14586,0
14587,0
14588,9
14589,0
14590,7
14591,0
14592,2
14593,9
14594,4
14595,0
14596,6
14597,0
14598,0
14599,0
14600,0
14601,7
14602,0
14603,0
14604,0
14605,6
14606,0
14607,0
14608,6
14609,0
14610,0
14611,9
14612,6
14613,4
14614,0
14615,0
14616,0
14617,0
14618,4
14619,0
14620,9
14621,9
14622,6
14623,0
14624,0
14625,2
14626,4
14627,0
14628,4
14629,4
14630,0
14631,0
14632,0
14633,0
14634,9
14635,0
14636,2
14637,0
14638,6
14639,0
14640,0
14641,2
14642,0
14643,6
14644,0
14645,6
14646,9
14647,0
14648,0
14649,0
14650,7
14651,0
14652,9
14653,0
14654,0
14655,0
14656,0
14657,9
14658,0
14659,0
14660,0
14661,4
14662,6
14663,0
14664,9
14665,7
14666,0
14667,9
14668,7
14669,6
14670,2
14671,0
14672,2
14673,0
14674,4
14675,9
14676,0
14677,0
14678,0
14679,0
14680,2
14681,0
14682,0
14683,7
14684,0
14685,9
14686,0
14687,0
14688,0
14689,9
14690,9
14691,6
14692,0
14693,0
14694,0
14695,0
14696,0
14697,0
14698,4
14699,6
14700,6
14701,2
14702,9
14703,2
14704,0
14705,0
14706,0
14707,0
14708,9
14709,0
14710,0
14711,9
14712,0
14713,4
14714,0
14715,0
14716,0
14717,9
14718,9
14719,9
14720,0
14721,4
14722,0
14723,6
14724,0
14725,0
14726,2
14727,6
14728,0
14729,0
14730,0
14731,6
14732,0
14733,7
14734,2
14735,0
14736,0
14737,0
14738,7
14739,0
14740,4
14741,6
14742,0
14743,0
14744,0
14745,0
14746,0
14747,0
14748,0
14749,0
14750,0
14751,2
14752,0
14753,0
14754,0
14755,7
14756,2
14757,0
14758,2
14759,0
14760,0
14761,4
14762,4
14763,0
14764,0
14765,0
14766,6
14767,0
14768,4
14769,4
14770,0
14771,0
14772,6
14773,0
14774,7
14775,0
14776,0
14777,0
14778,0
14779,0
14780,9
14781,4
14782,0
14783,0
14784,0
14785,4
14786,0
14787,0
14788,4
14789,0
14790,0
14791,0
14792,0
14793,0
14794,6
14795,0
14796,0
14797,0
14798,4
14799,0
14800,4
14801,0
14802,6
14803,4
14804,0
14805,0
14806,0
14807,0
14808,9
14809,0
14810,0
14811,0
14812,0
14813,9
14814,6
14815,0
14816,0
14817,0
14818,9
14819,0
14820,9
14821,0
14822,2
14823,9
14824,0
14825,0
14826,0
14827,0
14828,4
14829,0
14830,0
14831,0
14832,0
14833,0
14834,0
14835,0
14836,0
14837,2
14838,0
14839,0
14840,0
14841,0
14842,0
14843,0
14844,2
14845,2
14846,0
14847,4
14848,0
14849,0
14850,4
14851,9
14852,0
14853,9
14854,0
14855,7
14856,0
14857,0
14858,4
14859,0
14860,0
14861,0
14862,0
14863,4
14864,0
14865,9
14866,6
14867,9
14868,0
14869,2
14870,0
14871,0
14872,0
14873,0
14874,6
14875,0
14876,2
14877,9
14878,0
14879,6
14880,0
14881,0
14882,0
14883,9
14884,0
14885,9
14886,0
14887,0
14888,9
14889,9
14890,6
14891,0
14892,0
14893,7
14894,9
14895,0
14896,0
14897,9
14898,0
14899,7
14900,0
14901,0
14902,0
14903,9
14904,0
14905,0
14906,9
14907,9
14908,0
14909,2
14910,0
14911,9
14912,0
14913,0
14914,6
14915,4
14916,0
14917,0
14918,0
14919,9
14920,0
14921,0
14922,4
14923,0
14924,0
14925,0
14926,0
14927,0
14928,9
14929,9
14930,0
14931,6
14932,0
14933,6
14934,4
14935,0
14936,0
14937,0
14938,0
14939,0
14940,9
14941,0
14942,0
14943,0
14944,2
14945,2
14946,0
14947,9
14948,9
14949,0
14950,0
14951,0
14952,0
14953,9
14954,4
14955,2
14956,0
14957,2
14958,0
14959,0
14960,0
14961,2
14962,0
14963,0
14964,2
14965,0
14966,0
14967,0
14968,4
14969,4
14970,0
14971,0
14972,0
14973,2
14974,0
14975,0
14976,4
14977,6
14978,9
14979,6
14980,0
14981,9
14982,0
14983,0
14984,0
14985,0
14986,0
14987,2
14988,0
14989,0
14990,0
14991,0
14992,0
14993,0
14994,0
14995,4
14996,4
14997,0
14998,0
14999,0
15000,0
15001,0
15002,4
15003,2
15004,7
15005,2
15006,0
15007,0
15008,6
15009,0
15010,9
15011,9
15012,0
15013,0
15014,9
15015,2
15016,0
15017,0
15018,9
15019,2
15020,9
15021,2
15022,0
15023,6
15024,9
15025,0
15026,7
15027,9
15028,0
15029,0
15030,2
15031,0
15032,0
15033,2
15034,0
15035,0
15036,2
15037,0
15038,4
15039,7
15040,0
15041,0
15042,0
15043,0
15044,9
15045,0
15046,0
15047,0
15048,0
15049,0
15050,0
15051,6
15052,0
15053,0
15054,0
15055,0
15056,0
15057,2
15058,2
15059,2
15060,0
15061,0
15062,0
15063,9
15064,0
15065,0
15066,6
15067,0
15068,0
15069,6
15070,4
15071,0
15072,0
15073,6
15074,2
15075,0
15076,0
15077,0
15078,2
15079,7
15080,0
15081,9
15082,7
15083,0
15084,0
15085,9
15086,0
15087,0
15088,0
15089,4
15090,2
15091,2
15092,6
15093,2
15094,0
15095,0
15096,2
15097,0
15098,0
15099,4
15100,6
15101,6
15102,9
15103,0
15104,0
15105,0
15106,0
15107,0
15108,0
15109,0
15110,2
15111,0
15112,0
15113,6
15114,0
15115,0
15116,9
15117,2
15118,7
15119,0
15120,0
15121,0
15122,0
15123,9
15124,0
15125,0
15126,0
15127,9
15128,7
15129,7
15130,2
15131,0
15132,0
15133,0
15134,0
15135,0
15136,9
15137,4
15138,2
15139,0
15140,0
15141,6
15142,0
15143,0
15144,6
15145,2
15146,6
15147,4
15148,0
15149,9
15150,0
15151,0
15152,6
15153,6
15154,0
15155,0
15156,4
15157,0
15158,0
15159,0
15160,0
15161,9
15162,0
15163,0
15164,6
15165,9
15166,0
15167,2
15168,9
15169,0
15170,0
15171,0
15172,2
15173,0
15174,0
15175,0
15176,0
15177,9
15178,0
15179,0
15180,0
15181,9
15182,9
15183,2
15184,0
15185,0
15186,6
15187,0
15188,0
15189,0
15190,0
15191,2
15192,9
15193,6
15194,0
15195,0
15196,5
15197,0
15198,0
15199,0
15200,0
15201,0
15202,6
15203,0
15204,0
15205,0
15206,0
15207,0
15208,6
15209,9
15210,0
15211,2
15212,0
15213,0
15214,0
15215,0
15216,0
15217,9
15218,6
15219,0
15220,0
15221,0
15222,0
15223,0
15224,7
15225,0
15226,0
15227,0
15228,0
15229,0
15230,0
15231,6
15232,0
15233,9
15234,6
15235,0
15236,2
15237,0
15238,7
15239,0
15240,2
15241,0
15242,0
15243,2
15244,4
15245,0
15246,0
15247,0
15248,0
15249,0
15250,0
15251,9
15252,4
15253,0
15254,2
15255,2
15256,9
15257,0
15258,9
15259,6
15260,0
15261,2
15262,2
15263,2
15264,0
15265,0
15266,2
15267,2
15268,0
15269,0
15270,0
15271,0
15272,9
15273,9
15274,0
15275,0
15276,0
15277,0
15278,0
15279,0
15280,0
15281,0
15282,0
15283,0
15284,0
15285,6
15286,0
15287,7
15288,7
15289,0
15290,6
15291,0
15292,0
15293,0
15294,2
15295,0
15296,4
15297,0
15298,0
15299,7
15300,0
15301,0
15302,7
15303,9
15304,0
15305,9
15306,0
15307,0
15308,0
15309,0
15310,0
15311,0
15312,0
15313,0
15314,0
15315,6
15316,6
15317,2
15318,0
15319,6
15320,0
15321,7
15322,0
15323,7
15324,0
15325,0
15326,0
15327,0
15328,9
15329,0
15330,0
15331,0
15332,0
15333,0
15334,0
15335,0
15336,0
15337,0
15338,0
15339,0
15340,0
15341,2
15342,4
15343,6
15344,0
15345,6
15346,0
15347,0
15348,0
15349,0
15350,0
15351,6
15352,7
15353,0
15354,0
15355,0
15356,0
15357,0
15358,4
15359,0
15360,0
15361,0
15362,0
15363,6
15364,0
15365,0
15366,0
15367,0
15368,9
15369,9
15370,9
15371,4
15372,6
15373,6
15374,0
15375,0
15376,0
15377,4
15378,4
15379,0
15380,0
15381,2
15382,9
15383,6
15384,0
15385,0
15386,9
15387,0
15388,2
15389,2
15390,7
15391,0
15392,0
15393,0
15394,6
15395,2
15396,6
15397,0
15398,9
15399,9
15400,0
15401,0
15402,4
15403,0
15404,0
15405,6
15406,0
15407,4
15408,0
15409,2
15410,4
15411,6
15412,2
15413,0
15414,6
15415,0
15416,0
15417,0
15418,4
15419,9
15420,0
15421,9
15422,0
15423,0
15424,0
15425,0
15426,0
15427,0
15428,0
15429,2
15430,0
15431,0
15432,0
15433,0
15434,0
15435,0
15436,4
15437,6
15438,0
15439,4
15440,0
15441,0
15442,0
15443,6
15444,0
15445,0
15446,0
15447,0
15448,9
15449,0
15450,0
15451,0
15452,0
15453,6
15454,0
15455,9
15456,0
15457,0
15458,9
15459,0
15460,6
15461,7
15462,2
15463,7
15464,7
15465,7
15466,0
15467,4
15468,0
15469,9
15470,6
15471,0
15472,2
15473,0
15474,0
15475,7
15476,9
15477,9
15478,0
15479,2
15480,0
15481,0
15482,4
15483,0
15484,6
15485,0
15486,2
15487,0
15488,2
15489,9
15490,6
15491,9
15492,2
15493,0
15494,4
15495,0
15496,9
15497,2
15498,0
15499,0
15500,0
15501,0
15502,2
15503,7
15504,6
15505,2
15506,0
15507,0
15508,7
15509,0
15510,0
15511,0
15512,0
15513,0
15514,4
15515,0
15516,0
15517,0
15518,0
15519,0
15520,0
15521,7
15522,0
15523,0
15524,0
15525,0
15526,7
15527,0
15528,0
15529,0
15530,0
15531,0
15532,0
15533,2
15534,0
15535,9
15536,0
15537,0
15538,0
15539,6
15540,0
15541,7
15542,2
15543,0
15544,0
15545,0
15546,0
15547,0
15548,4
15549,2
15550,6
15551,0
15552,0
15553,0
15554,4
15555,0
15556,0
15557,2
15558,4
15559,0
15560,2
15561,0
15562,0
15563,9
15564,0
15565,0
15566,0
15567,6
15568,0
15569,4
15570,9
15571,2
15572,6
15573,0
15574,4
15575,0
15576,0
15577,4
15578,4
15579,7
15580,6
15581,9
15582,4
15583,4
15584,2
15585,6
15586,0
15587,2
15588,0
15589,7
15590,2
15591,0
15592,0
15593,0
15594,7
15595,4
15596,0
15597,6
15598,2
15599,0
15600,9
15601,9
15602,9
15603,2
15604,0
15605,0
15606,6
15607,4
15608,0
15609,6
15610,0
15611,4
15612,6
15613,0
15614,7
15615,0
15616,4
15617,9
15618,2
15619,6
15620,2
15621,6
15622,6
15623,2
15624,0
15625,9
15626,0
15627,0
15628,0
15629,4
15630,0
15631,0
15632,7
15633,4
15634,0
15635,6
15636,0
15637,0
15638,0
15639,0
15640,6
15641,6
15642,2
15643,0
15644,2
15645,6
15646,0
15647,0
15648,0
15649,0
15650,0
15651,9
15652,9
15653,0
15654,0
15655,2
15656,9
15657,0
15658,0
15659,0
15660,9
15661,2
15662,7
15663,6
15664,0
15665,9
15666,0
15667,0
15668,0
15669,0
15670,0
15671,6
15672,0
15673,0
15674,0
15675,0
15676,0
15677,0
15678,4
15679,0
15680,6
15681,0
15682,0
15683,0
15684,0
15685,0
15686,4
15687,0
15688,0
15689,0
15690,0
15691,2
15692,0
15693,0
15694,0
15695,0
15696,9
15697,9
15698,7
15699,9
15700,0
15701,0
15702,0
15703,4
15704,4
15705,0
15706,7
15707,0
15708,0
15709,0
15710,2
15711,0
15712,0
15713,0
15714,0
15715,6
15716,0
15717,0
15718,4
15719,6
15720,2
15721,0
15722,0
15723,0
15724,0
15725,0
15726,0
15727,9
15728,0
15729,0
15730,0
15731,6
15732,7
15733,6
15734,0
15735,0
15736,2
15737,0
15738,0
15739,0
15740,0
15741,0
15742,0
15743,2
15744,0
15745,2
15746,0
15747,0
15748,0
15749,0
15750,9
15751,0
15752,0
15753,9
15754,0
15755,0
15756,0
15757,0
15758,6
15759,9
15760,0
15761,4
15762,9
15763,0
15764,0
15765,6
15766,2
15767,0
15768,0
15769,0
15770,4
15771,0
15772,0
15773,0
15774,2
15775,4
15776,6
15777,0
15778,0
15779,0
15780,0
15781,0
15782,6
15783,0
15784,4
15785,0
15786,2
15787,0
15788,0
15789,9
15790,6
15791,7
15792,0
15793,0
15794,9
15795,7
15796,0
15797,9
15798,6
15799,0
15800,0
15801,0
15802,4
15803,0
15804,0
15805,0
15806,0
15807,9
15808,0
15809,0
15810,0
15811,0
15812,6
15813,0
15814,0
15815,2
15816,0
15817,0
15818,0
15819,0
15820,9
15821,7
15822,0
15823,2
15824,0
15825,0
15826,0
15827,0
15828,0
15829,0
15830,0
15831,2
15832,9
15833,0
15834,0
15835,9
15836,2
15837,0
15838,2
15839,0
15840,0
15841,0
15842,0
15843,9
15844,0
15845,0
15846,6
15847,6
15848,0
15849,2
15850,7
15851,0
15852,0
15853,7
15854,9
15855,0
15856,0
15857,0
15858,0
15859,0
15860,6
15861,0
15862,0
15863,7
15864,0
15865,9
15866,6
15867,6
15868,4
15869,0
15870,0
15871,0
15872,4
15873,2
15874,0
15875,7
15876,0
15877,4
15878,9
15879,9
15880,2
15881,4
15882,0
15883,9
15884,4
15885,7
15886,0
15887,6
15888,6
15889,6
15890,2
15891,0
15892,4
15893,0
15894,0
15895,0
15896,0
15897,0
15898,0
15899,0
15900,2
15901,0
15902,0
15903,0
15904,6
15905,0
15906,7
15907,9
15908,0
15909,5
15910,0
15911,0
15912,0
15913,0
15914,0
15915,4
15916,7
15917,0
15918,7
15919,6
15920,6
15921,0
15922,0
15923,0
15924,4
15925,2
15926,2
15927,4
15928,9
15929,0
15930,6
15931,6
15932,6
15933,6
15934,0
15935,0
15936,0
15937,9
15938,0
15939,0
15940,4
15941,0
15942,0
15943,0
15944,6
15945,2
15946,0
15947,0
15948,9
15949,0
15950,0
15951,0
15952,0
15953,0
15954,0
15955,0
15956,0
15957,0
15958,0
15959,9
15960,0
15961,0
15962,6
15963,2
15964,2
15965,0
15966,0
15967,0
15968,0
15969,2
15970,9
15971,4
15972,0
15973,0
15974,0
15975,4
15976,4
15977,6
15978,6
15979,0
15980,4
15981,2
15982,0
15983,0
15984,0
15985,0
15986,9
15987,6
15988,2
15989,4
15990,0
15991,0
15992,0
15993,2
15994,7
15995,0
15996,6
15997,4
15998,2
15999,2
16000,4
16001,0
16002,0
16003,6
16004,6
16005,0
16006,7
16007,7
16008,2
16009,6
16010,0
16011,0
16012,4
16013,2
16014,0
16015,4
16016,4
16017,9
16018,0
16019,6
16020,0
16021,0
16022,0
16023,0
16024,0
16025,9
16026,0
16027,4
16028,2
16029,9
16030,9
16031,0
16032,0
16033,0
16034,4
16035,6
16036,9
16037,2
16038,6
16039,0
16040,0
16041,4
16042,4
16043,0
16044,0
16045,9
16046,0
16047,0
16048,0
16049,4
16050,0
16051,0
16052,0
16053,2
16054,7
16055,0
16056,0
16057,0
16058,0
16059,0
16060,2
16061,2
16062,6
16063,7
16064,0
16065,2
16066,9
16067,9
16068,6
16069,0
16070,2
16071,0
16072,6
16073,6
16074,2
16075,9
16076,0
16077,0
16078,6
16079,9
16080,0
16081,7
16082,0
16083,0
16084,0
16085,0
16086,2
16087,9
16088,0
16089,0
16090,9
16091,0
16092,0
16093,6
16094,0
16095,9
16096,0
16097,0
16098,0
16099,0
16100,0
16101,0
16102,7
16103,0
16104,0
16105,0
16106,9
16107,0
16108,0
16109,6
16110,2
16111,0
16112,6
16113,0
16114,7
16115,0
16116,0
16117,0
16118,0
16119,0
16120,0
16121,0
16122,0
16123,0
16124,0
16125,0
16126,0
16127,0
16128,0
16129,2
16130,0
16131,2
16132,9
16133,4
16134,6
16135,0
16136,0
16137,0
16138,0
16139,0
16140,0
16141,4
16142,0
16143,0
16144,0
16145,0
16146,4
16147,0
16148,0
16149,2
16150,0
16151,0
16152,0
16153,6
16154,0
16155,0
16156,9
16157,0
16158,6
16159,0
16160,7
16161,0
16162,9
16163,0
16164,6
16165,9
16166,2
16167,0
16168,0
16169,0
16170,7
16171,6
16172,0
16173,0
16174,6
16175,6
16176,0
16177,6
16178,0
16179,0
16180,0
16181,2
16182,6
16183,0
16184,0
16185,0
16186,0
16187,4
16188,2
16189,7
16190,0
16191,9
16192,0
16193,0
16194,0
16195,0
16196,2
16197,0
16198,9
16199,9
16200,9
16201,0
16202,0
16203,0
16204,0
16205,0
16206,0
16207,2
16208,0
16209,4
16210,0
16211,0
16212,0
16213,2
16214,0
16215,0
16216,2
16217,0
16218,0
16219,6
16220,0
16221,0
16222,0
16223,0
16224,4
16225,4
16226,0
16227,0
16228,0
16229,2
16230,0
16231,0
16232,0
16233,4
16234,4
16235,9
16236,2
16237,0
16238,0
16239,0
16240,0
16241,7
16242,0
16243,0
16244,0
16245,0
16246,0
16247,0
16248,0
16249,9
16250,4
16251,0
16252,6
16253,0
16254,9
16255,0
16256,9
16257,9
16258,0
16259,2
16260,2
16261,4
16262,0
16263,0
16264,0
16265,9
16266,4
16267,6
16268,0
16269,0
16270,0
16271,0
16272,0
16273,0
16274,9
16275,9
16276,0
16277,7
16278,0
16279,0
16280,6
16281,0
16282,0
16283,6
16284,0
16285,0
16286,0
16287,0
16288,0
16289,0
16290,0
16291,6
16292,0
16293,6
16294,0
16295,0
16296,0
16297,4
16298,0
16299,4
16300,0
16301,0
16302,6
16303,0
16304,6
16305,9
16306,0
16307,0
16308,6
16309,0
16310,7
16311,0
16312,0
16313,2
16314,6
16315,2
16316,4
16317,9
16318,0
16319,0
16320,0
16321,0
16322,6
16323,0
16324,9
16325,9
16326,0
16327,9
16328,2
16329,2
16330,6
16331,0
16332,0
16333,0
16334,6
16335,6
16336,0
16337,6
16338,0
16339,2
16340,0
16341,0
16342,0
16343,0
16344,0
16345,0
16346,7
16347,9
16348,0
16349,0
16350,0
16351,9
16352,0
16353,0
16354,0
16355,0
16356,0
16357,6
16358,2
16359,0
16360,6
16361,0
16362,0
16363,0
16364,2
16365,6
16366,0
16367,0
16368,0
16369,0
16370,0
16371,2
16372,4
16373,2
16374,0
16375,7
16376,9
16377,0
16378,9
16379,0
16380,2
16381,0
16382,2
16383,6
16384,0
16385,0
16386,0
16387,0
16388,0
16389,0
16390,0
16391,0
16392,2
16393,0
16394,0
16395,7
16396,0
16397,2
16398,0
16399,0
16400,0
16401,4
16402,4
16403,2
16404,0
16405,6
16406,0
16407,0
16408,0
16409,2
16410,7
16411,0
16412,0
16413,0
16414,0
16415,0
16416,0
16417,9
16418,0
16419,9
16420,7
16421,6
16422,0
16423,4
16424,0
16425,0
16426,6
16427,2
16428,0
16429,0
16430,0
16431,4
16432,0
16433,0
16434,0
16435,9
16436,0
16437,0
16438,0
16439,0
16440,0
16441,0
16442,9
16443,0
16444,0
16445,0
16446,0
16447,0
16448,2
16449,0
16450,2
16451,0
16452,0
16453,0
16454,0
16455,0
16456,2
16457,0
16458,0
16459,0
16460,4
16461,0
16462,0
16463,2
16464,0
16465,0
16466,7
16467,0
16468,6
16469,0
16470,0
16471,0
16472,0
16473,0
16474,2
16475,0
16476,6
16477,2
16478,4
16479,0
16480,6
16481,0
16482,6
16483,2
16484,0
16485,0
16486,7
16487,0
16488,0
16489,0
16490,0
16491,0
16492,0
16493,0
16494,0
16495,4
16496,0
16497,2
16498,0
16499,0
16500,2
16501,0
16502,2
16503,4
16504,0
16505,0
16506,0
16507,4
16508,6
16509,2
16510,6
16511,0
16512,2
16513,0
16514,4
16515,6
16516,0
16517,0
16518,2
16519,0
16520,2
16521,0
16522,0
16523,2
16524,0
16525,6
16526,0
16527,0
16528,0
16529,0
16530,0
16531,0
16532,0
16533,2
16534,0
16535,0
16536,0
16537,0
16538,0
16539,0
16540,5
16541,0
16542,4
16543,0
16544,0
16545,0
16546,4
16547,4
16548,0
16549,0
16550,7
16551,0
16552,4
16553,0
16554,0
16555,6
16556,0
16557,4
16558,2
16559,2
16560,0
16561,0
16562,0
16563,7
16564,0
16565,0
16566,4
16567,0
16568,4
16569,0
16570,0
16571,2
16572,0
16573,0
16574,0
16575,2
16576,0
16577,6
16578,9
16579,6
16580,0
16581,0
16582,0
16583,7
16584,0
16585,9
16586,6
16587,6
16588,0
16589,0
16590,9
16591,0
16592,2
16593,0
16594,4
16595,2
16596,0
16597,0
16598,0
16599,0
16600,6
16601,0
16602,0
16603,6
16604,2
16605,6
16606,9
16607,0
16608,0
16609,0
16610,4
16611,0
16612,4
16613,6
16614,0
16615,4
16616,0
16617,0
16618,0
16619,9
16620,0
16621,6
16622,0
16623,9
16624,0
16625,6
16626,0
16627,0
16628,0
16629,9
16630,6
16631,4
16632,0
16633,0
16634,4
16635,0
16636,0
16637,2
16638,0
16639,0
16640,0
16641,0
16642,9
16643,0
16644,0
16645,0
16646,0
16647,4
16648,0
16649,0
16650,9
16651,0
16652,0
16653,0
16654,4
16655,0
16656,6
16657,4
16658,4
16659,0
16660,0
16661,0
16662,0
16663,0
16664,4
16665,2
16666,4
16667,0
16668,0
16669,0
16670,0
16671,9
16672,0
16673,0
16674,0
16675,0
16676,0
16677,0
16678,0
16679,0
16680,6
16681,0
16682,0
16683,6
16684,6
16685,0
16686,9
16687,0
16688,6
16689,4
16690,2
16691,0
16692,0
16693,0
16694,2
16695,7
16696,0
16697,0
16698,0
16699,0
16700,9
16701,0
16702,2
16703,0
16704,6
16705,0
16706,0
16707,7
16708,0
16709,0
16710,2
16711,0
16712,0
16713,0
16714,2
16715,0
16716,0
16717,0
16718,0
16719,9
16720,9
16721,6
16722,4
16723,6
16724,2
16725,0
16726,4
16727,0
16728,6
16729,7
16730,0
16731,0
16732,2
16733,0
16734,0
16735,0
16736,6
16737,2
16738,0
16739,0
16740,6
16741,4
16742,6
16743,0
16744,0
16745,0
16746,2
16747,0
16748,2
16749,6
16750,6
16751,0
16752,4
16753,0
16754,6
16755,0
16756,0
16757,0
16758,0
16759,2
16760,0
16761,9
16762,0
16763,0
16764,9
16765,6
16766,9
16767,0
16768,2
16769,4
16770,0
16771,6
16772,6
16773,0
16774,4
16775,0
16776,0
16777,0
16778,0
16779,0
16780,0
16781,2
16782,0
16783,0
16784,0
16785,0
16786,9
16787,9
16788,4
16789,9
16790,4
16791,0
16792,0
16793,0
16794,2
16795,6
16796,0
16797,0
16798,0
16799,2
16800,0
16801,0
16802,0
16803,0
16804,6
16805,0
16806,2
16807,6
16808,2
16809,2
16810,0
16811,6
16812,9
16813,0
16814,4
16815,9
16816,0
16817,0
16818,0
16819,0
16820,0
16821,0
16822,0
16823,0
16824,0
16825,2
16826,0
16827,0
16828,2
16829,6
16830,0
16831,4
16832,0
16833,0
16834,0
16835,2
16836,0
16837,4
16838,4
16839,0
16840,0
16841,0
16842,0
16843,7
16844,0
16845,0
16846,0
16847,0
16848,2
